"facility_id","target","EDV","HCP_COVID_19","IMM_3","OP_18b","OP_18c","OP_22","OP_29","SAFE_USE_OF_OPIOIDS","SEP_1","SEV_SEP_3HR","SEV_SEP_6HR","ed_flow_pc1","prevention_pc1"
"010078",1.2908,3,0.1,69,209,NA,3,94,12,55,68,94,-1.23250800409924,0.114666976605056
"010078",0.8528,3,0.1,69,209,NA,3,94,12,55,68,94,-1.23250800409924,0.114666976605056
"010079",0.9989,2,0.3,68,187,NA,1,97,5,64,84,97,-0.123483104715043,1.13615736974246
"010079",1.061,2,0.3,68,187,NA,1,97,5,64,84,97,-0.123483104715043,1.13615736974246
"010079",1.0135,2,0.3,68,187,NA,1,97,5,64,84,97,-0.123483104715043,1.13615736974246
"010079",1.0464,2,0.3,68,187,NA,1,97,5,64,84,97,-0.123483104715043,1.13615736974246
"010083",1.1909,3,0.8,47,137,190,2,92,10,67,86,91,0.0272536320915402,0.434957107109007
"010083",1.0014,3,0.8,47,137,190,2,92,10,67,86,91,0.0272536320915402,0.434957107109007
"010083",0.984,3,0.8,47,137,190,2,92,10,67,86,91,0.0272536320915402,0.434957107109007
"010083",0.9495,3,0.8,47,137,190,2,92,10,67,86,91,0.0272536320915402,0.434957107109007
"010083",1.018,3,0.8,47,137,190,2,92,10,67,86,91,0.0272536320915402,0.434957107109007
"010085",1.1523,3,3.9,88,160,291,1,NA,13,32,65,74,-0.440277984951536,0.109174342691855
"010085",0.9726,3,3.9,88,160,291,1,NA,13,32,65,74,-0.440277984951536,0.109174342691855
"010085",0.9652,3,3.9,88,160,291,1,NA,13,32,65,74,-0.440277984951536,0.109174342691855
"010085",1.0403,3,3.9,88,160,291,1,NA,13,32,65,74,-0.440277984951536,0.109174342691855
"010085",0.9633,3,3.9,88,160,291,1,NA,13,32,65,74,-0.440277984951536,0.109174342691855
"010086",0.9898,1,64,38,134,165,4,NA,20,67,82,96,0.802919138734602,1.36743849740425
"010086",0.925,1,64,38,134,165,4,NA,20,67,82,96,0.802919138734602,1.36743849740425
"010086",0.9167,1,64,38,134,165,4,NA,20,67,82,96,0.802919138734602,1.36743849740425
"010087",0.9903,4,0.5,87,202,NA,2,100,14,60,78,96,-1.47188497295509,-0.163436567234276
"010087",0.9676,4,0.5,87,202,NA,2,100,14,60,78,96,-1.47188497295509,-0.163436567234276
"010087",1.0023,4,0.5,87,202,NA,2,100,14,60,78,96,-1.47188497295509,-0.163436567234276
"010089",1.0075,2,0.2,89,169,308,4,99,17,46,65,81,-0.627864551448574,-0.609590925204575
"010089",0.9149,2,0.2,89,169,308,4,99,17,46,65,81,-0.627864551448574,-0.609590925204575
"010089",1.0249,2,0.2,89,169,308,4,99,17,46,65,81,-0.627864551448574,-0.609590925204575
"010090",0.9585,3,0.1,84,163,NA,0,95,12,93,94,99,-0.154163920530883,0.111739815078179
"010090",1.0685,3,0.1,84,163,NA,0,95,12,93,94,99,-0.154163920530883,0.111739815078179
"010090",0.9523,3,0.1,84,163,NA,0,95,12,93,94,99,-0.154163920530883,0.111739815078179
"010090",0.997,3,0.1,84,163,NA,0,95,12,93,94,99,-0.154163920530883,0.111739815078179
"010090",0.9687,3,0.1,84,163,NA,0,95,12,93,94,99,-0.154163920530883,0.111739815078179
"010090",1.1009,3,0.1,84,163,NA,0,95,12,93,94,99,-0.154163920530883,0.111739815078179
"010092",1.1877,4,2.1,94,221,370,7,93,18,60,80,92,-2.99168625402245,-0.68387101395556
"010092",1.0061,4,2.1,94,221,370,7,93,18,60,80,92,-2.99168625402245,-0.68387101395556
"010092",1.0291,4,2.1,94,221,370,7,93,18,60,80,92,-2.99168625402245,-0.68387101395556
"010092",0.9813,4,2.1,94,221,370,7,93,18,60,80,92,-2.99168625402245,-0.68387101395556
"010092",1.1361,4,2.1,94,221,370,7,93,18,60,80,92,-2.99168625402245,-0.68387101395556
"010092",1.1388,4,2.1,94,221,370,7,93,18,60,80,92,-2.99168625402245,-0.68387101395556
"010097",1.0172,1,65,97,105,NA,3,75,16,NA,NA,NA,1.03726732454979,1.97286218492488
"010099",0.993,1,0.5,62,155,NA,2,NA,10,55,93,100,0.594667391703159,0.420737397330098
"010099",0.9716,1,0.5,62,155,NA,2,NA,10,55,93,100,0.594667391703159,0.420737397330098
"010100",0.9432,2,42.4,59,200,NA,3,100,15,89,93,95,-0.625498844522968,1.27439619964479
"010100",0.8863,2,42.4,59,200,NA,3,100,15,89,93,95,-0.625498844522968,1.27439619964479
"010100",1.0643,2,42.4,59,200,NA,3,100,15,89,93,95,-0.625498844522968,1.27439619964479
"010100",1.0359,2,42.4,59,200,NA,3,100,15,89,93,95,-0.625498844522968,1.27439619964479
"010100",1.063,2,42.4,59,200,NA,3,100,15,89,93,95,-0.625498844522968,1.27439619964479
"010100",0.9548,2,42.4,59,200,NA,3,100,15,89,93,95,-0.625498844522968,1.27439619964479
"010101",1.1244,1,0.6,84,102,356,1,100,18,75,84,98,1.03543002474228,-0.738382314197802
"010101",1.0714,1,0.6,84,102,356,1,100,18,75,84,98,1.03543002474228,-0.738382314197802
"010103",1.0055,2,2.6,77,160,210,2,92,17,39,62,82,0.170850641467653,-0.516908809966818
"010103",0.9504,2,2.6,77,160,210,2,92,17,39,62,82,0.170850641467653,-0.516908809966818
"010103",0.9694,2,2.6,77,160,210,2,92,17,39,62,82,0.170850641467653,-0.516908809966818
"010103",0.9928,2,2.6,77,160,210,2,92,17,39,62,82,0.170850641467653,-0.516908809966818
"010103",0.9766,2,2.6,77,160,210,2,92,17,39,62,82,0.170850641467653,-0.516908809966818
"010103",1.0605,2,2.6,77,160,210,2,92,17,39,62,82,0.170850641467653,-0.516908809966818
"010104",1.004,3,35.7,48,176,200,2,71,16,65,82,95,-0.486806061827369,0.879518699964228
"010104",0.9621,3,35.7,48,176,200,2,71,16,65,82,95,-0.486806061827369,0.879518699964228
"010104",1.1821,3,35.7,48,176,200,2,71,16,65,82,95,-0.486806061827369,0.879518699964228
"010104",1.0208,3,35.7,48,176,200,2,71,16,65,82,95,-0.486806061827369,0.879518699964228
"010104",1.0593,3,35.7,48,176,200,2,71,16,65,82,95,-0.486806061827369,0.879518699964228
"010104",1.0159,3,35.7,48,176,200,2,71,16,65,82,95,-0.486806061827369,0.879518699964228
"010108",0.925,2,0,90,224,459,7,99,16,54,74,94,-2.34951594566907,-0.472490594302827
"010108",1.0382,2,0,90,224,459,7,99,16,54,74,94,-2.34951594566907,-0.472490594302827
"010108",0.9658,2,0,90,224,459,7,99,16,54,74,94,-2.34951594566907,-0.472490594302827
"010112",0.9343,1,86.6,72,105,192,0,95,11,9,45,21,1.74850670207718,3.51492346414045
"010112",0.982,1,86.6,72,105,192,0,95,11,9,45,21,1.74850670207718,3.51492346414045
"010113",1.1177,2,0,66,192,185,4,100,13,82,93,92,-0.476198324081842,-0.0333356143451397
"010113",1.0694,2,0,66,192,185,4,100,13,82,93,92,-0.476198324081842,-0.0333356143451397
"010113",0.9485,2,0,66,192,185,4,100,13,82,93,92,-0.476198324081842,-0.0333356143451397
"010113",0.9835,2,0,66,192,185,4,100,13,82,93,92,-0.476198324081842,-0.0333356143451397
"010113",1.0816,2,0,66,192,185,4,100,13,82,93,92,-0.476198324081842,-0.0333356143451397
"010113",0.9279,2,0,66,192,185,4,100,13,82,93,92,-0.476198324081842,-0.0333356143451397
"010114",0.9338,4,2.3,58,148,235,3,94,16,50,75,79,-0.934308046659053,-0.379669779779911
"010114",1.0069,4,2.3,58,148,235,3,94,16,50,75,79,-0.934308046659053,-0.379669779779911
"010114",0.9697,4,2.3,58,148,235,3,94,16,50,75,79,-0.934308046659053,-0.379669779779911
"010118",1.0289,2,0,76,196,NA,3,100,7,52,68,95,-0.576393867337085,0.833655987666309
"010118",0.9633,2,0,76,196,NA,3,100,7,52,68,95,-0.576393867337085,0.833655987666309
"010118",0.9398,2,0,76,196,NA,3,100,7,52,68,95,-0.576393867337085,0.833655987666309
"010120",0.9913,1,0.3,29,127,218,1,100,16,64,79,94,1.21547301305089,-0.449294255841494
"010120",1.0142,1,0.3,29,127,218,1,100,16,64,79,94,1.21547301305089,-0.449294255841494
"010125",0.9691,1,0.5,62,82,102,1,NA,23,55,73,NA,2.17722353612805,-1.46197252923353
"010125",0.9396,1,0.5,62,82,102,1,NA,23,55,73,NA,2.17722353612805,-1.46197252923353
"010125",0.9998,1,0.5,62,82,102,1,NA,23,55,73,NA,2.17722353612805,-1.46197252923353
"010126",1.0148,1,0.7,82,111,139,0,NA,8,57,93,82,1.86186591798807,0.714010561805405
"010126",1.0713,1,0.7,82,111,139,0,NA,8,57,93,82,1.86186591798807,0.714010561805405
"010128",1.0242,1,4.5,41,123,NA,7,NA,16,NA,NA,NA,0.131445799305712,-0.293540309534549
"010128",1.0057,1,4.5,41,123,NA,7,NA,16,NA,NA,NA,0.131445799305712,-0.293540309534549
"010129",1.1074,1,0.2,79,198,NA,4,64,10,66,93,100,-0.275635676998888,0.406127399347605
"010129",0.9521,1,0.2,79,198,NA,4,64,10,66,93,100,-0.275635676998888,0.406127399347605
"010130",0.9861,2,NA,NA,144,NA,2,89,22,69,77,NA,0.233183118056297,-1.24576791575093
"010130",1.0309,2,NA,NA,144,NA,2,89,22,69,77,NA,0.233183118056297,-1.24576791575093
"010130",0.9977,2,NA,NA,144,NA,2,89,22,69,77,NA,0.233183118056297,-1.24576791575093
"010131",0.9839,3,30.3,51,174,245,1,95,10,54,83,76,-0.449829039861998,1.54461044215165
"010131",1.0566,3,30.3,51,174,245,1,95,10,54,83,76,-0.449829039861998,1.54461044215165
"010131",1.0574,3,30.3,51,174,245,1,95,10,54,83,76,-0.449829039861998,1.54461044215165
"010131",1.0147,3,30.3,51,174,245,1,95,10,54,83,76,-0.449829039861998,1.54461044215165
"010131",1.0767,3,30.3,51,174,245,1,95,10,54,83,76,-0.449829039861998,1.54461044215165
"010139",1.0068,2,0.6,76,150,NA,3,NA,12,68,84,79,-0.0116866296994294,0.1321218816459
"010139",1.0121,2,0.6,76,150,NA,3,NA,12,68,84,79,-0.0116866296994294,0.1321218816459
"010139",1.0234,2,0.6,76,150,NA,3,NA,12,68,84,79,-0.0116866296994294,0.1321218816459
"010139",0.9809,2,0.6,76,150,NA,3,NA,12,68,84,79,-0.0116866296994294,0.1321218816459
"010139",0.9585,2,0.6,76,150,NA,3,NA,12,68,84,79,-0.0116866296994294,0.1321218816459
"010144",1.0617,3,2.3,89,138,NA,2,100,10,51,67,92,-0.189682377072918,0.48322379609391
"010144",1.0317,3,2.3,89,138,NA,2,100,10,51,67,92,-0.189682377072918,0.48322379609391
"010144",0.9707,3,2.3,89,138,NA,2,100,10,51,67,92,-0.189682377072918,0.48322379609391
"010144",0.9914,3,2.3,89,138,NA,2,100,10,51,67,92,-0.189682377072918,0.48322379609391
"010144",1.04,3,2.3,89,138,NA,2,100,10,51,67,92,-0.189682377072918,0.48322379609391
"010144",1.0428,3,2.3,89,138,NA,2,100,10,51,67,92,-0.189682377072918,0.48322379609391
"010148",0.9943,1,0,4,140,NA,4,NA,7,43,57,NA,0.436386492196416,0.847706362995321
"010148",1.0356,1,0,4,140,NA,4,NA,7,43,57,NA,0.436386492196416,0.847706362995321
"010148",0.9766,1,0,4,140,NA,4,NA,7,43,57,NA,0.436386492196416,0.847706362995321
"010149",1.0643,3,2.1,89,236,465,6,100,5,55,69,100,-2.84331325597179,1.19981463311703
"010149",0.9357,3,2.1,89,236,465,6,100,5,55,69,100,-2.84331325597179,1.19981463311703
"010149",1.039,3,2.1,89,236,465,6,100,5,55,69,100,-2.84331325597179,1.19981463311703
"010150",0.9832,1,5.4,39,128,NA,3,100,11,19,35,NA,0.754913705730967,0.464846825949603
"010158",1.2367,1,0,72,99,128,1,100,17,76,100,85,1.87678335056102,-0.613801840975469
"010158",1.0351,1,0,72,99,128,1,100,17,76,100,85,1.87678335056102,-0.613801840975469
"010158",0.9592,1,0,72,99,128,1,100,17,76,100,85,1.87678335056102,-0.613801840975469
"010164",1.0679,2,0.8,84,128,NA,0,99,9,93,94,98,0.772027590753634,0.572560615847604
"010164",1.0049,2,0.8,84,128,NA,0,99,9,93,94,98,0.772027590753634,0.572560615847604
"010164",0.9639,2,0.8,84,128,NA,0,99,9,93,94,98,0.772027590753634,0.572560615847604
"010168",0.9706,1,12,60,111,NA,3,NA,18,55,72,94,0.96360985877097,-0.304582022177585
"010169",0.9784,1,0.5,67,127,300,3,NA,14,27,55,NA,0.58370188497338,-0.15953368519844
"010169",1.082,1,0.5,67,127,300,3,NA,14,27,55,NA,0.58370188497338,-0.15953368519844
"010173",0.9545,2,NA,NA,150,NA,2,NA,9,67,83,NA,0.159525652277473,0.636942010812702
"010175",0.9738,1,0.3,83,106,NA,2,NA,26,92,100,100,1.19620336223023,-1.9080704423872
"020001",0.8862,3,4.8,82,194,205,3,80,14,68,78,96,-0.89663382431902,-0.000600988446192877
"020001",0.9224,3,4.8,82,194,205,3,80,14,68,78,96,-0.89663382431902,-0.000600988446192877
"020001",1.0138,3,4.8,82,194,205,3,80,14,68,78,96,-0.89663382431902,-0.000600988446192877
"020001",0.8824,3,4.8,82,194,205,3,80,14,68,78,96,-0.89663382431902,-0.000600988446192877
"020001",0.8554,3,4.8,82,194,205,3,80,14,68,78,96,-0.89663382431902,-0.000600988446192877
"020001",1.1568,3,4.8,82,194,205,3,80,14,68,78,96,-0.89663382431902,-0.000600988446192877
"020006",1.344,2,10.7,48,134,265,0,88,15,46,68,94,0.638383642168675,0.083296852799796
"020006",0.9206,2,10.7,48,134,265,0,88,15,46,68,94,0.638383642168675,0.083296852799796
"020006",0.941,2,10.7,48,134,265,0,88,15,46,68,94,0.638383642168675,0.083296852799796
"020006",0.9378,2,10.7,48,134,265,0,88,15,46,68,94,0.638383642168675,0.083296852799796
"020006",1.0116,2,10.7,48,134,265,0,88,15,46,68,94,0.638383642168675,0.083296852799796
"020008",0.9945,1,21.8,80,159,196,1,76,11,46,75,75,0.900262761548236,1.07417188888722
"020008",0.9226,1,21.8,80,159,196,1,76,11,46,75,75,0.900262761548236,1.07417188888722
"020008",1.0317,1,21.8,80,159,196,1,76,11,46,75,75,0.900262761548236,1.07417188888722
"020008",1.0502,1,21.8,80,159,196,1,76,11,46,75,75,0.900262761548236,1.07417188888722
"020012",0.9422,2,15,95,179,266,1,63,8,38,79,80,-0.0887882497850662,1.24975182182897
"020012",0.8547,2,15,95,179,266,1,63,8,38,79,80,-0.0887882497850662,1.24975182182897
"020012",0.9501,2,15,95,179,266,1,63,8,38,79,80,-0.0887882497850662,1.24975182182897
"020012",0.8958,2,15,95,179,266,1,63,8,38,79,80,-0.0887882497850662,1.24975182182897
"020012",0.9882,2,15,95,179,266,1,63,8,38,79,80,-0.0887882497850662,1.24975182182897
"020017",1.0241,3,0,46,138,182,2,96,25,84,91,98,0.0432063208803091,-1.76731881836804
"020017",1.0598,3,0,46,138,182,2,96,25,84,91,98,0.0432063208803091,-1.76731881836804
"020017",1.1081,3,0,46,138,182,2,96,25,84,91,98,0.0432063208803091,-1.76731881836804
"020017",1.02,3,0,46,138,182,2,96,25,84,91,98,0.0432063208803091,-1.76731881836804
"020017",1.1236,3,0,46,138,182,2,96,25,84,91,98,0.0432063208803091,-1.76731881836804
"020017",1.0117,3,0,46,138,182,2,96,25,84,91,98,0.0432063208803091,-1.76731881836804
"020018",0.9288,NA,NA,87,NA,NA,NA,NA,7,61,84,91,0.343014178550846,0.925613971313531
"020018",0.9731,NA,NA,87,NA,NA,NA,NA,7,61,84,91,0.343014178550846,0.925613971313531
"020024",1.108,1,15.3,32,150,262,1,96,18,71,88,94,0.777860262263246,-0.174899956555062
"020024",1.138,1,15.3,32,150,262,1,96,18,71,88,94,0.777860262263246,-0.174899956555062
"020024",1.0657,1,15.3,32,150,262,1,96,18,71,88,94,0.777860262263246,-0.174899956555062
"020024",0.8268,1,15.3,32,150,262,1,96,18,71,88,94,0.777860262263246,-0.174899956555062
"020026",0.9345,3,5.6,98,137,304,5,87,13,63,79,95,-0.888645510303831,0.171214008435451
"020026",0.9269,3,5.6,98,137,304,5,87,13,63,79,95,-0.888645510303831,0.171214008435451
"020026",1.0106,3,5.6,98,137,304,5,87,13,63,79,95,-0.888645510303831,0.171214008435451
"020026",0.9397,3,5.6,98,137,304,5,87,13,63,79,95,-0.888645510303831,0.171214008435451
"020026",0.8435,3,5.6,98,137,304,5,87,13,63,79,95,-0.888645510303831,0.171214008435451
"030002",0.9052,4,0.6,93,290,341,4,100,10,42,73,89,-3.22278038211423,0.418452112925228
"030002",0.9896,4,0.6,93,290,341,4,100,10,42,73,89,-3.22278038211423,0.418452112925228
"030002",0.9553,4,0.6,93,290,341,4,100,10,42,73,89,-3.22278038211423,0.418452112925228
"030002",0.9925,4,0.6,93,290,341,4,100,10,42,73,89,-3.22278038211423,0.418452112925228
"030002",0.8549,4,0.6,93,290,341,4,100,10,42,73,89,-3.22278038211423,0.418452112925228
"030006",1.1036,4,8.2,95,210,280,3,92,13,59,83,92,-1.85422294164471,0.269668192258436
"030006",1.0359,4,8.2,95,210,280,3,92,13,59,83,92,-1.85422294164471,0.269668192258436
"030006",0.9611,4,8.2,95,210,280,3,92,13,59,83,92,-1.85422294164471,0.269668192258436
"030006",1.008,4,8.2,95,210,280,3,92,13,59,83,92,-1.85422294164471,0.269668192258436
"030006",1.0035,4,8.2,95,210,280,3,92,13,59,83,92,-1.85422294164471,0.269668192258436
"030006",1.214,4,8.2,95,210,280,3,92,13,59,83,92,-1.85422294164471,0.269668192258436
"030007",0.9767,2,2.5,87,173,112,4,91,11,56,82,85,0.0146393319539147,0.346318609293953
"030007",0.9134,2,2.5,87,173,112,4,91,11,56,82,85,0.0146393319539147,0.346318609293953
"030007",0.8972,2,2.5,87,173,112,4,91,11,56,82,85,0.0146393319539147,0.346318609293953
"030007",0.8627,2,2.5,87,173,112,4,91,11,56,82,85,0.0146393319539147,0.346318609293953
"030010",0.9513,3,12.4,73,178,376,6,91,11,45,72,82,-1.81724420620319,0.721704719036092
"030010",1.0173,3,12.4,73,178,376,6,91,11,45,72,82,-1.81724420620319,0.721704719036092
"030010",0.9531,3,12.4,73,178,376,6,91,11,45,72,82,-1.81724420620319,0.721704719036092
"030010",1.031,3,12.4,73,178,376,6,91,11,45,72,82,-1.81724420620319,0.721704719036092
"030010",0.976,3,12.4,73,178,376,6,91,11,45,72,82,-1.81724420620319,0.721704719036092
"030011",0.942,2,7,71,181,319,2,89,10,45,72,87,-0.471569702044623,0.663652979207996
"030011",0.921,2,7,71,181,319,2,89,10,45,72,87,-0.471569702044623,0.663652979207996
"030011",1.1089,2,7,71,181,319,2,89,10,45,72,87,-0.471569702044623,0.663652979207996
"030011",0.9803,2,7,71,181,319,2,89,10,45,72,87,-0.471569702044623,0.663652979207996
"030011",0.9464,2,7,71,181,319,2,89,10,45,72,87,-0.471569702044623,0.663652979207996
"030012",1.0222,4,72.1,63,192,300,1,100,13,60,82,93,-1.36139831306753,2.68122558119857
"030012",1.004,4,72.1,63,192,300,1,100,13,60,82,93,-1.36139831306753,2.68122558119857
"030012",1.0429,4,72.1,63,192,300,1,100,13,60,82,93,-1.36139831306753,2.68122558119857
"030012",0.8362,4,72.1,63,192,300,1,100,13,60,82,93,-1.36139831306753,2.68122558119857
"030012",1.0166,4,72.1,63,192,300,1,100,13,60,82,93,-1.36139831306753,2.68122558119857
"030012",0.8237,4,72.1,63,192,300,1,100,13,60,82,93,-1.36139831306753,2.68122558119857
"030013",0.9965,4,83.4,83,164,185,4,98,8,59,80,93,-1.12550940559674,3.82679455251375
"030013",1.0458,4,83.4,83,164,185,4,98,8,59,80,93,-1.12550940559674,3.82679455251375
"030013",0.9732,4,83.4,83,164,185,4,98,8,59,80,93,-1.12550940559674,3.82679455251375
"030013",1.1592,4,83.4,83,164,185,4,98,8,59,80,93,-1.12550940559674,3.82679455251375
"030013",0.9563,4,83.4,83,164,185,4,98,8,59,80,93,-1.12550940559674,3.82679455251375
"030013",0.957,4,83.4,83,164,185,4,98,8,59,80,93,-1.12550940559674,3.82679455251375
"030014",1.0404,4,3.8,90,208,NA,5,81,14,62,79,94,-2.05917928466462,-0.0398039687673006
"030014",0.9,4,3.8,90,208,NA,5,81,14,62,79,94,-2.05917928466462,-0.0398039687673006
"030014",0.9099,4,3.8,90,208,NA,5,81,14,62,79,94,-2.05917928466462,-0.0398039687673006
"030014",0.9301,4,3.8,90,208,NA,5,81,14,62,79,94,-2.05917928466462,-0.0398039687673006
"030014",1.0527,4,3.8,90,208,NA,5,81,14,62,79,94,-2.05917928466462,-0.0398039687673006
"030016",0.9549,3,0,93,175,288,2,100,8,52,82,88,-0.785048081468534,0.685514697430953
"030016",1.0456,3,0,93,175,288,2,100,8,52,82,88,-0.785048081468534,0.685514697430953
"030016",1.0802,3,0,93,175,288,2,100,8,52,82,88,-0.785048081468534,0.685514697430953
"030016",1.0126,3,0,93,175,288,2,100,8,52,82,88,-0.785048081468534,0.685514697430953
"030022",1.0781,4,5,95,183,442,0,100,6,83,92,87,-1.5807633946854,1.16298122777102
"030022",1.0164,4,5,95,183,442,0,100,6,83,92,87,-1.5807633946854,1.16298122777102
"030023",0.8826,3,4.7,93,225,158,4,NA,10,60,82,88,-1.28256469761073,0.572783605702998
"030023",0.9567,3,4.7,93,225,158,4,NA,10,60,82,88,-1.28256469761073,0.572783605702998
"030023",0.9789,3,4.7,93,225,158,4,NA,10,60,82,88,-1.28256469761073,0.572783605702998
"030023",1.0103,3,4.7,93,225,158,4,NA,10,60,82,88,-1.28256469761073,0.572783605702998
"030023",1.1026,3,4.7,93,225,158,4,NA,10,60,82,88,-1.28256469761073,0.572783605702998
"030023",0.9806,3,4.7,93,225,158,4,NA,10,60,82,88,-1.28256469761073,0.572783605702998
"030024",0.9495,4,64.1,89,186,307,4,92,11,62,76,92,-1.826078009669,2.66466489550759
"030024",1.0128,4,64.1,89,186,307,4,92,11,62,76,92,-1.826078009669,2.66466489550759
"030024",1.0268,4,64.1,89,186,307,4,92,11,62,76,92,-1.826078009669,2.66466489550759
"030024",1.0417,4,64.1,89,186,307,4,92,11,62,76,92,-1.826078009669,2.66466489550759
"030024",1.0859,4,64.1,89,186,307,4,92,11,62,76,92,-1.826078009669,2.66466489550759
"030030",0.9957,2,1,47,196,474,5,92,6,39,61,81,-1.71628579094891,1.02178083462994
"030030",0.9791,2,1,47,196,474,5,92,6,39,61,81,-1.71628579094891,1.02178083462994
"030030",1.0001,2,1,47,196,474,5,92,6,39,61,81,-1.71628579094891,1.02178083462994
"030036",0.9048,4,9.9,85,108,220,2,100,8,73,82,98,-0.219116743288496,1.05972994256234
"030036",0.9669,4,9.9,85,108,220,2,100,8,73,82,98,-0.219116743288496,1.05972994256234
"030036",1.0038,4,9.9,85,108,220,2,100,8,73,82,98,-0.219116743288496,1.05972994256234
"030036",0.9248,4,9.9,85,108,220,2,100,8,73,82,98,-0.219116743288496,1.05972994256234
"030036",1.0674,4,9.9,85,108,220,2,100,8,73,82,98,-0.219116743288496,1.05972994256234
"030037",1.0323,4,0,87,184,313,1,59,13,60,76,81,-1.30906037495928,-0.0374336404827682
"030038",1.0358,3,3.4,91,196,282,3,94,14,52,77,88,-1.19288979385739,-0.0550558438718016
"030038",1.1366,3,3.4,91,196,282,3,94,14,52,77,88,-1.19288979385739,-0.0550558438718016
"030038",1.0009,3,3.4,91,196,282,3,94,14,52,77,88,-1.19288979385739,-0.0550558438718016
"030038",0.9828,3,3.4,91,196,282,3,94,14,52,77,88,-1.19288979385739,-0.0550558438718016
"030038",0.9689,3,3.4,91,196,282,3,94,14,52,77,88,-1.19288979385739,-0.0550558438718016
"030043",1.0368,2,1.5,84,186,259,3,96,17,49,64,86,-0.492446207364581,-0.559680828936811
"030043",1.1055,2,1.5,84,186,259,3,96,17,49,64,86,-0.492446207364581,-0.559680828936811
"030043",1.0089,2,1.5,84,186,259,3,96,17,49,64,86,-0.492446207364581,-0.559680828936811
"030043",0.9573,2,1.5,84,186,259,3,96,17,49,64,86,-0.492446207364581,-0.559680828936811
"030043",1.0461,2,1.5,84,186,259,3,96,17,49,64,86,-0.492446207364581,-0.559680828936811
"030055",0.9838,3,58.2,81,202,394,3,65,12,51,70,86,-1.66175232282957,2.29931542552707
"030055",1.1767,3,58.2,81,202,394,3,65,12,51,70,86,-1.66175232282957,2.29931542552707
"030055",0.9202,3,58.2,81,202,394,3,65,12,51,70,86,-1.66175232282957,2.29931542552707
"030055",1.0161,3,58.2,81,202,394,3,65,12,51,70,86,-1.66175232282957,2.29931542552707
"030055",0.9142,3,58.2,81,202,394,3,65,12,51,70,86,-1.66175232282957,2.29931542552707
"030061",1.0578,3,0.3,87,226,324,1,100,14,43,70,79,-1.36695445749522,-0.170964932735631
"030061",0.9526,3,0.3,87,226,324,1,100,14,43,70,79,-1.36695445749522,-0.170964932735631
"030061",0.922,3,0.3,87,226,324,1,100,14,43,70,79,-1.36695445749522,-0.170964932735631
"030061",1.029,3,0.3,87,226,324,1,100,14,43,70,79,-1.36695445749522,-0.170964932735631
"030061",1.05,3,0.3,87,226,324,1,100,14,43,70,79,-1.36695445749522,-0.170964932735631
"030061",1.0527,3,0.3,87,226,324,1,100,14,43,70,79,-1.36695445749522,-0.170964932735631
"030062",0.9914,2,0.4,38,188,308,1,81,11,64,73,87,-0.347476347150811,0.27683283251753
"030062",0.9261,2,0.4,38,188,308,1,81,11,64,73,87,-0.347476347150811,0.27683283251753
"030062",0.955,2,0.4,38,188,308,1,81,11,64,73,87,-0.347476347150811,0.27683283251753
"030062",1.0197,2,0.4,38,188,308,1,81,11,64,73,87,-0.347476347150811,0.27683283251753
"030064",0.9717,4,0.9,94,295,510,8,100,11,47,69,92,-4.56534694292988,0.284725676570574
"030064",0.9446,4,0.9,94,295,510,8,100,11,47,69,92,-4.56534694292988,0.284725676570574
"030064",0.9922,4,0.9,94,295,510,8,100,11,47,69,92,-4.56534694292988,0.284725676570574
"030064",1.0195,4,0.9,94,295,510,8,100,11,47,69,92,-4.56534694292988,0.284725676570574
"030064",0.9125,4,0.9,94,295,510,8,100,11,47,69,92,-4.56534694292988,0.284725676570574
"030065",1.1253,4,0.4,93,256,510,3,97,11,49,78,84,-3.23051200548301,0.266099906918979
"030065",1.0655,4,0.4,93,256,510,3,97,11,49,78,84,-3.23051200548301,0.266099906918979
"030065",0.97,4,0.4,93,256,510,3,97,11,49,78,84,-3.23051200548301,0.266099906918979
"030065",1.0406,4,0.4,93,256,510,3,97,11,49,78,84,-3.23051200548301,0.266099906918979
"030065",0.9894,4,0.4,93,256,510,3,97,11,49,78,84,-3.23051200548301,0.266099906918979
"030069",0.9585,2,19.9,49,240,265,4,97,14,71,77,94,-1.34774738116483,0.574230362265211
"030069",0.9884,2,19.9,49,240,265,4,97,14,71,77,94,-1.34774738116483,0.574230362265211
"030069",0.978,2,19.9,49,240,265,4,97,14,71,77,94,-1.34774738116483,0.574230362265211
"030069",0.9663,2,19.9,49,240,265,4,97,14,71,77,94,-1.34774738116483,0.574230362265211
"030069",1.0098,2,19.9,49,240,265,4,97,14,71,77,94,-1.34774738116483,0.574230362265211
"030069",0.9982,2,19.9,49,240,265,4,97,14,71,77,94,-1.34774738116483,0.574230362265211
"030071",1.075,NA,26.4,58,NA,NA,NA,NA,NA,44,74,79,0.343014178550846,0.672322103638215
"030071",1.048,NA,26.4,58,NA,NA,NA,NA,NA,44,74,79,0.343014178550846,0.672322103638215
"030073",0.9911,2,12,93,125,382,3,81,2,80,89,91,-0.177615151465424,2.0061596705416
"030083",1.0244,2,0.8,32,155,240,4,NA,10,48,83,86,-0.216051200073446,0.437884268635884
"030083",0.9874,2,0.8,32,155,240,4,NA,10,48,83,86,-0.216051200073446,0.437884268635884
